wavelength (nm),SiNx ARC,AlInP window,GaAs emitter,QD,GaAs base,AlInP BSF,Ag mirror,GaAs,Active region,Total
883,2.67086e-05,0,0.0013546728,0.019632222,0.013864869,-2.0951277e-17,0.0036261625,0.015163046,0.034624519,0.038281464
884,2.739507e-05,0,0.0013034294,0.019938586,0.013486584,-2.0977805e-17,0.0037238224,0.01472262,0.034484704,0.038242374
885,2.6921072e-05,0,0.0011996374,0.019392438,0.012545028,-2.008155e-17,0.003663087,0.013670836,0.032901445,0.036600368
886,2.7208014e-05,0,0.0011336433,0.019390397,0.011978004,-1.9730687e-17,0.0037052433,0.013030907,0.032280889,0.03602523
887,2.8098536e-05,0,0.0010927702,0.019804829,0.011662922,-1.9770704e-17,0.0038291595,0.012667456,0.032361279,0.036234017
888,2.8559951e-05,0,0.001034835,0.01990239,0.01115344,-1.9461065e-17,0.0038942136,0.012095019,0.031927833,0.035869764
889,2.889101e-05,0,0.00097342334,0.019899759,0.010592334,-1.9030114e-17,0.0039411009,0.011469059,0.03134947,0.035342419
890,2.9165149e-05,0,0.00091187093,0.019850746,0.010015497,-1.8536551e-17,0.0039798658,0.010828509,0.030717161,0.034753041
891,2.9321804e-05,0,0.00084885969,0.019716666,0.0094086031,-1.7950341e-17,0.0040022817,0.010157854,0.029974975,0.034037278
892,2.9219603e-05,0,0.00078140295,0.019407143,0.0087381377,-1.719954e-17,0.0039890868,0.0094209792,0.028993674,0.033046231
893,2.9766647e-05,0,0.00073348389,0.01952482,0.0082736454,-1.6818447e-17,0.0040643073,0.0089082674,0.028670583,0.032803197
894,3.0184502e-05,0,0.00068347729,0.019549993,0.0077750639,-1.6342333e-17,0.0041217225,0.0083606015,0.028222289,0.032416852
895,3.080594e-05,0,0.00063911232,0.019699172,0.0073306868,-1.5955314e-17,0.0042068118,0.0078728636,0.02796244,0.032247074
896,3.0907358e-05,0,0.00058562705,0.019511063,0.006771627,-1.5287815e-17,0.0042208024,0.0072636048,0.027237817,0.031539985
897,3.1143385e-05,0,0.00053706987,0.019406792,0.0062593107,-1.4687168e-17,0.0042531304,0.0067061428,0.026649559,0.030987744
898,3.1141712e-05,0,0.00048692235,0.019154504,0.0057187484,-1.3979245e-17,0.0042529929,0.0061199775,0.025878009,0.030218842
899,3.1458577e-05,0,0.00044411057,0.019097979,0.0052553518,-1.3419433e-17,0.0042963952,0.005617824,0.025389162,0.029776794
900,3.1237782e-05,0,0.00039633289,0.018716962,0.0047246094,-1.264212e-17,0.0042664426,0.0050450361,0.024489138,0.028848319
901,3.0798957e-05,0,0.00034939503,0.018213442,0.0041951246,-1.1806445e-17,0.0042068171,0.0044749632,0.023457557,0.027757553
902,3.2686898e-05,0,0.00032966325,0.019077937,0.0039861115,-1.184978e-17,0.0044651713,0.0042477041,0.024190778,0.028756267
903,3.2934063e-05,0,0.00029340674,0.018971955,0.0035721431,-1.1273566e-17,0.0044996102,0.0038028373,0.023688262,0.028289934
904,3.3110933e-05,0,0.00025868739,0.018826126,0.0031706114,-1.0685992e-17,0.0045246792,0.0033721739,0.023150488,0.027778281
905,3.3014385e-05,0,0.0002243389,0.018528289,0.0027676406,-1.0031192e-17,0.0045126455,0.002940891,0.022443403,0.027058852
906,3.3521146e-05,0,0.00019625094,0.018570313,0.0024365791,-9.5762116e-18,0.0045833858,0.0025868242,0.022161752,0.026848963
907,3.3290761e-05,0,0.00016609583,0.018206389,0.0020749787,-8.9309693e-18,0.0045536721,0.0022010665,0.021410116,0.026065774
908,3.2936523e-05,0,0.00013826291,0.017783396,0.0017376512,-8.2889457e-18,0.0045073384,0.00184176,0.020611095,0.025217627
909,3.3511853e-05,0,0.00011658988,0.017865489,0.0014737518,-7.9050943e-18,0.0045886191,0.0015608692,0.020411536,0.025098713
910,3.381212e-05,0,9.5744794e-05,0.017799856,0.0012169461,-7.4718598e-18,0.0046327275,0.0012879853,0.020051082,0.024780196
911,3.3741456e-05,0,7.6074384e-05,0.017542403,0.00097194478,-6.9836246e-18,0.004626488,0.0010280461,0.019487696,0.024206626
912,3.430943e-05,0,5.9938988e-05,0.017618904,0.00076941001,-6.652656e-18,0.0047083604,0.00081340853,0.019306062,0.024103881
913,3.4406506e-05,0,4.500535e-05,0.01745462,0.00058003271,-6.2549795e-18,0.004726215,0.00061299705,0.01886976,0.023680364
914,3.4184637e-05,0,3.2034304e-05,0.017134642,0.00041403156,-5.8350656e-18,0.004700798,0.00043754403,0.01827994,0.0230585
915,3.45748e-05,0,2.1908967e-05,0.017125893,0.00028334931,-5.5535671e-18,0.0047601638,0.00029959304,0.018034526,0.022866349
916,3.4466954e-05,0,1.3698048e-05,0.016874338,0.00017647103,-5.226152e-18,0.0047516403,0.00018689717,0.017544625,0.02235986
917,3.4559891e-05,0,7.8860604e-06,0.016726804,0.00010016701,-4.9675924e-18,0.0047714601,0.0001065399,0.017175792,0.022002246
918,3.4812361e-05,0,4.3838666e-06,0.016660311,5.3768675e-05,-4.7691143e-18,0.0048140833,5.7745048e-05,0.016900563,0.02176025
919,3.4630619e-05,0,3.1446121e-06,0.016391438,3.7214544e-05,-4.5517155e-18,0.0047974194,4.0359156e-05,0.016431797,0.021263848
920,3.4093469e-05,0,3.0473591e-06,0.015959194,3.5913281e-05,-4.3262668e-18,0.004733208,3.899539e-05,0.015819034,0.020576877
921,3.3820375e-05,0,2.9775774e-06,0.015651224,3.4961821e-05,-4.1644318e-18,0.0047082786,3.800467e-05,0.015352167,0.020078533
922,3.2655999e-05,0,2.8336983e-06,0.014935057,3.3166156e-05,-3.9219613e-18,0.00456138,3.6089313e-05,0.01450838,0.019083788
923,3.4034851e-05,0,2.9126136e-06,0.015377376,3.3997184e-05,-4.0072661e-18,0.0047724978,3.7027369e-05,0.014805109,0.019591232
924,3.4233089e-05,0,2.8908519e-06,0.01527411,3.366736e-05,-3.9713783e-18,0.0048215359,3.6697916e-05,0.01458542,0.019422053
925,3.2935361e-05,0,2.7460371e-06,0.014506312,3.1923728e-05,-3.7831536e-18,0.0046616379,3.4822076e-05,0.013748682,0.018428298
926,3.4075814e-05,0,2.8066627e-06,0.014810008,3.258502e-05,-3.8937944e-18,0.0048491959,3.5565135e-05,0.013941189,0.01881456
927,3.3655659e-05,0,2.7398778e-06,0.014428054,3.1781289e-05,-3.8428157e-18,0.0048176073,3.4705684e-05,0.013498492,0.018347283
928,3.3422696e-05,0,2.6907113e-06,0.01412714,3.1196563e-05,-3.8291152e-18,0.0048145904,3.4081318e-05,0.013144718,0.017999157
929,3.3193485e-05,0,2.6439283e-06,0.013827635,3.0652773e-05,-3.8302959e-18,0.004813964,3.3497982e-05,0.012804004,0.017667812
930,3.3056869e-05,0,2.6064208e-06,0.013566099,3.0228734e-05,-3.8553694e-18,0.0048286369,3.3042108e-05,0.012509233,0.017399021
931,3.2606068e-05,0,2.5461207e-06,0.013176585,2.9551381e-05,-3.8553892e-18,0.0047989729,3.2306156e-05,0.012106805,0.016978565
932,3.2516057e-05,0,2.5158556e-06,0.012933735,2.9232666e-05,-3.9084933e-18,0.0048239491,3.1959333e-05,0.011848721,0.016758647
933,3.214808e-05,0,2.4658021e-06,0.012580884,2.8693088e-05,-3.9374958e-18,0.0048092431,3.1368361e-05,0.011498642,0.016406921
934,3.1449005e-05,0,2.3923944e-06,0.012103194,2.7888926e-05,-3.9325669e-18,0.0047457124,3.0485732e-05,0.011043022,0.015899965
935,3.1007013e-05,0,2.3405386e-06,0.011729953,2.7341905e-05,-3.9648579e-18,0.0047214716,2.9882072e-05,0.010690528,0.01553627
936,3.0742167e-05,0,2.3037131e-06,0.011426694,2.6976087e-05,-4.0248087e-18,0.0047251898,2.9474516e-05,0.010408753,0.015271928
937,3.0612917e-05,0,2.2784844e-06,0.011175028,2.675141e-05,-4.1073405e-18,0.0047511137,2.9219377e-05,0.010180288,0.01508365
938,3.0174912e-05,0,2.231753e-06,0.010813304,2.6278301e-05,-4.1515921e-18,0.0047301556,2.8691356e-05,0.0098573225,0.014752142
939,2.9234684e-05,0,2.1496676e-06,0.010280035,2.5389873e-05,-4.1259137e-18,0.0046301323,2.7708895e-05,0.009382902,0.014186498
940,2.8583305e-05,0,2.0906212e-06,0.0098585727,2.4772872e-05,-4.1381651e-18,0.0045750287,2.7022023e-05,0.0090146383,0.013772506
941,2.7356623e-05,0,1.9912988e-06,0.0092512396,2.3675991e-05,-4.0619892e-18,0.0044263403,2.5811493e-05,0.0084795187,0.013092983
942,2.8064948e-05,0,2.0341107e-06,0.0093020661,2.4269469e-05,-4.2718994e-18,0.00459151,2.644309e-05,0.0085512114,0.013346388
943,2.7033502e-05,0,1.9519978e-06,0.0087791375,2.3372512e-05,-4.2153737e-18,0.004473051,2.5450182e-05,0.0080986018,0.012778183
944,2.6843406e-05,0,1.9320434e-06,0.0085387935,2.3216247e-05,-4.2839562e-18,0.0044930735,2.5263927e-05,0.0079084054,0.012615713
945,2.6677943e-05,0,1.9150285e-06,0.0083103312,2.3093477e-05,-4.3524343e-18,0.0045180311,2.5113931e-05,0.0077313995,0.012470109
946,2.6177299e-05,0,1.8751626e-06,0.0079840509,2.2691436e-05,-4.3599213e-18,0.0044863308,2.4660425e-05,0.0074646539,0.012173602
947,2.5881078e-05,0,1.8511505e-06,0.0077280869,2.2476198e-05,-4.3935254e-18,0.0044894026,2.441041e-05,0.0072641861,0.011977933
948,2.552973e-05,0,1.824365e-06,0.0074632054,2.2221738e-05,-4.4091575e-18,0.0044828398,2.4118383e-05,0.0070555315,0.011761862
949,2.499383e-05,0,1.7855511e-06,0.0071539642,2.1813626e-05,-4.3824429e-18,0.0044431608,2.3660521e-05,0.0068041751,0.011466061
950,2.4339474e-05,0,1.7394002e-06,0.0068227585,2.1307107e-05,-4.3226577e-18,0.0043809035,2.309722e-05,0.0065300584,0.011121451
951,2.4053178e-05,0,1.7206465e-06,0.0066057148,2.1127157e-05,-4.3154629e-18,0.0043837746,2.2889273e-05,0.0063631514,0.010949762
952,2.3553589e-05,0,1.6877035e-06,0.0063407375,2.0763428e-05,-4.2564784e-18,0.0043468452,2.2483666e-05,0.0061476777,0.010685136
953,2.2919138e-05,0,1.6460877e-06,0.0060525208,2.0282039e-05,-4.1581545e-18,0.0042831377,2.1952449e-05,0.0059060802,0.010363733
954,2.1338672e-05,0,1.5372335e-06,0.0055331748,1.8959583e-05,-3.8723556e-18,0.0040380291,2.0513249e-05,0.0054330516,0.0096201016
955,2.1875867e-05,0,1.5818437e-06,0.0055764695,1.951771e-05,-3.9543362e-18,0.0041916268,2.1110813e-05,0.0055078714,0.0098348122
956,2.1604901e-05,0,1.5692413e-06,0.005422084,1.9357462e-05,-3.871854e-18,0.0041912754,2.0933231e-05,0.0053841938,0.0096879144
957,2.1383831e-05,0,1.5612763e-06,0.005292692,1.9240627e-05,-3.7790718e-18,0.0041995279,2.0804899e-05,0.0052802569,0.0095658475
958,2.1105212e-05,0,1.5501075e-06,0.0051623564,1.9069505e-05,-3.6555499e-18,0.0041951962,2.0620383e-05,0.0051696036,0.009420283
959,2.0527629e-05,0,1.5177907e-06,0.0049738554,1.8623214e-05,-3.4599498e-18,0.004129109,2.0141005e-05,0.0049939964,0.009143633
960,1.9995872e-05,0,1.4901047e-06,0.0048092533,1.8225113e-05,-3.2502944e-18,0.0040713176,1.9715228e-05,0.0048381672,0.0088955019
961,1.9639857e-05,0,1.4774115e-06,0.0046957662,1.8007366e-05,-3.0447101e-18,0.0040510867,1.9484821e-05,0.0047327179,0.008738613
962,1.9104605e-05,0,1.4530424e-06,0.0045476309,1.7644411e-05,-2.7879542e-18,0.0039956766,1.909755e-05,0.0045913825,0.0085141932
963,1.8417443e-05,0,1.4185603e-06,0.0043712777,1.7157024e-05,-2.4897778e-18,0.0039093307,1.8575751e-05,0.0044205285,0.0082332371
964,1.8106674e-05,0,1.4146576e-06,0.0042915265,1.7037115e-05,-2.2216632e-18,0.0039044351,1.8452029e-05,0.0043464897,0.0081313395
965,1.7373778e-05,0,1.3792266e-06,0.0041184832,1.6535461e-05,-1.8825435e-18,0.0038098896,1.7915042e-05,0.0041771369,0.0078498607
966,1.7035637e-05,0,1.3765291e-06,0.0040454384,1.6424333e-05,-1.5676188e-18,0.0038032657,1.7801336e-05,0.0041084204,0.0077562666
967,1.6274757e-05,0,1.3409439e-06,0.0038779601,1.5919177e-05,-1.1966839e-18,0.0037034551,1.7260713e-05,0.0039430613,0.0074789843
968,1.5758244e-05,0,1.3264376e-06,0.0037741909,1.5663579e-05,-8.3037579e-19,0.003659693,1.6990745e-05,0.0038417367,0.007321602
969,1.5239535e-05,0,1.3130527e-06,0.0036753108,1.5419411e-05,-4.4635993e-19,0.0036169487,1.6733338e-05,0.0037447552,0.007171514
970,1.4461182e-05,0,1.2780068e-06,0.0035184438,1.4920682e-05,-4.413854e-20,0.0035127013,1.6199698e-05,0.0035880385,0.0069054782
971,1.3962162e-05,0,1.2683293e-06,0.0034338961,1.4717952e-05,3.6755011e-19,0.0034764637,1.5987448e-05,0.0035044631,0.0067787286
972,1.3236329e-05,0,1.2387288e-06,0.0032976479,1.4283789e-05,7.8360063e-19,0.0033840236,1.5523825e-05,0.0033675689,0.0065474785
973,1.2412682e-05,0,1.1995998e-06,0.0031396228,1.3742002e-05,1.1915814e-18,0.0032643976,1.4943037e-05,0.0032078697,0.006269678
974,1.1871498e-05,0,1.1877626e-06,0.0030558421,1.351412e-05,1.6288653e-18,0.0032178682,1.4703473e-05,0.0031235289,0.0061373886
975,1.1356328e-05,0,1.1794262e-06,0.0029825566,1.3325259e-05,2.0829218e-18,0.003179425,1.4506436e-05,0.003049483,0.0060243503
976,1.0617193e-05,0,1.1478269e-06,0.0028528532,1.2874654e-05,2.498265e-18,0.0030772736,1.4024352e-05,0.002917337,0.0057949483
977,1.0080742e-05,0,1.1378733e-06,0.0027794916,1.2668385e-05,2.960561e-18,0.0030323159,1.3808277e-05,0.0028424205,0.0056775213
978,9.3280134e-06,0,1.102828e-06,0.0026475802,1.2184982e-05,3.3536086e-18,0.0029198823,1.3289921e-05,0.0027072823,0.0054379366
979,8.8296106e-06,0,1.0971032e-06,0.0025887008,1.2027766e-05,3.8316449e-18,0.0028845417,1.3127118e-05,0.002646508,0.0053458802
980,8.21311e-06,0,1.0763766e-06,0.0024965507,1.1707483e-05,4.2572832e-18,0.0028091198,1.2786204e-05,0.0025514336,0.0051830073
981,7.6893316e-06,0,1.0669832e-06,0.0024330665,1.1512575e-05,4.7239317e-18,0.0027628482,1.258201e-05,0.0024854014,0.0050773917
982,7.0867346e-06,0,1.0454217e-06,0.0023443412,1.1188973e-05,5.1301159e-18,0.0026848202,1.223691e-05,0.0023933674,0.0049167926
983,6.477508e-06,0,1.0202295e-06,0.002250669,1.0830916e-05,5.5018143e-18,0.0025977244,1.1853697e-05,0.0022961238,0.004743102
984,5.9615816e-06,0,1.0070883e-06,0.0021865571,1.0604906e-05,5.9233133e-18,0.0025415611,1.1614591e-05,0.0022289036,0.004629152
985,5.4158047e-06,0,9.8594852e-07,0.0021079994,1.0298876e-05,6.2819103e-18,0.0024655482,1.1287425e-05,0.0021468566,0.0044821251
986,4.9262496e-06,0,9.7128444e-07,0.0020463603,1.0065284e-05,6.6624737e-18,0.0024062775,1.1039168e-05,0.0020819801,0.0043685078
987,4.44727e-06,0,9.5450138e-07,0.001983286,9.8146241e-06,7.0086026e-18,0.0023423857,1.0771693e-05,0.0020156143,0.0042493148
988,3.9633627e-06,0,9.3075385e-07,0.0019091123,9.4984108e-06,7.2765928e-18,0.0022624253,1.0431656e-05,0.0019380007,0.0041036656
989,3.5661097e-06,0,9.2097015e-07,0.0018668474,9.3306616e-06,7.627328e-18,0.0022174495,1.0254057e-05,0.001892835,0.0040240138
990,3.2072856e-06,0,9.1520707e-07,0.0018356671,9.2087589e-06,7.9904088e-18,0.0021829687,1.0126307e-05,0.001858961,0.0039658555
991,2.8407212e-06,0,8.9930187e-07,0.0017873213,8.9908373e-06,8.2382885e-18,0.002125438,9.8923389e-06,0.0018078121,0.0038681167
992,2.5232088e-06,0,8.8877431e-07,0.0017530246,8.8334905e-06,8.5038178e-18,0.0020820497,9.7243058e-06,0.0017710346,0.0037982332
993,2.2493571e-06,0,8.8253356e-07,0.0017304808,8.7254455e-06,8.779842e-18,0.0020501205,9.6098378e-06,0.0017463096,0.0037513101
994,1.99281e-06,0,8.6948272e-07,0.0016979824,8.5573306e-06,8.9538496e-18,0.0020040201,9.4284416e-06,0.0017117634,0.0036803089
995,1.7869216e-06,0,8.6226803e-07,0.0016803509,8.4543755e-06,9.1506128e-18,0.0019732167,9.3180182e-06,0.0016924702,0.0036390553
996,1.5995832e-06,0,8.4472051e-07,0.0016460659,8.2582713e-06,9.1968581e-18,0.0019208349,9.1040636e-06,0.0016567101,0.0035593551
997,1.4781921e-06,0,8.4023248e-07,0.0016407124,8.1982104e-06,9.3430179e-18,0.0019003265,9.0391952e-06,0.0016504043,0.0035398952
998,1.3977891e-06,0,8.3573613e-07,0.0016388611,8.1464294e-06,9.4478756e-18,0.0018819548,8.9825604e-06,0.0016479731,0.0035256461
999,1.364939e-06,0,8.3414494e-07,0.0016462683,8.1316265e-06,9.5425292e-18,0.0018724115,8.9657715e-06,0.0016552341,0.0035290106
1000,1.3784809e-06,0,8.3819496e-07,0.0016664449,8.1778214e-06,9.6699353e-18,0.0018772971,9.0156081e-06,0.0016755335,0.0035591164
1001,1.4122689e-06,0,8.3650089e-07,0.0016747779,8.1710013e-06,9.7112844e-18,0.0018704907,9.0067052e-06,0.0016839223,0.003565029
1002,1.4594802e-06,0,8.2653102e-07,0.0016659114,8.0860371e-06,9.636376e-18,0.0018463498,8.9114142e-06,0.0016750152,0.0035356107
1003,1.5349139e-06,0,8.1851859e-07,0.0016602732,8.0226068e-06,9.5647575e-18,0.0018276955,8.8396388e-06,0.0016693519,0.0035143657
1004,1.5420652e-06,0,7.6538552e-07,0.0015618727,7.5181522e-06,8.9473403e-18,0.0017093059,8.2818446e-06,0.0015704167,0.0032984643
1005,1.7549233e-06,0,8.0412185e-07,0.0016502808,7.9180949e-06,9.3866288e-18,0.001797039,8.7201395e-06,0.0016593105,0.0034782618
1006,1.9483387e-06,0,8.1994052e-07,0.001691787,8.0958689e-06,9.5406039e-18,0.001834565,8.9134078e-06,0.0017010442,0.0035597799
1007,2.1376679e-06,0,8.240585e-07,0.0017088592,8.1606711e-06,9.5414144e-18,0.0018468404,8.9820524e-06,0.0017182091,0.0035907636
1008,2.3272773e-06,0,8.2120578e-07,0.0017109758,8.1583246e-06,9.445941e-18,0.0018443154,8.9766216e-06,0.0017203355,0.003591307
1009,2.5511836e-06,0,8.2460622e-07,0.0017256086,8.2197995e-06,9.4075336e-18,0.0018566007,9.041265e-06,0.0017350457,0.0036190878
1010,2.7693334e-06,0,8.2139053e-07,0.0017258821,8.2168335e-06,9.2796306e-18,0.0018546941,9.0348988e-06,0.0017353174,0.0036176874
1011,3.0174014e-06,0,8.2330461e-07,0.0017364072,8.2664736e-06,9.1965779e-18,0.0018650089,9.0862705e-06,0.0017458964,0.0036386846
1012,3.257812e-06,0,8.2016099e-07,0.0017357445,8.266448e-06,9.0447792e-18,0.0018644441,9.082963e-06,0.0017452262,0.0036371084
1013,3.548168e-06,0,8.2688647e-07,0.0017554832,8.367035e-06,8.9896051e-18,0.0018868758,9.1901152e-06,0.0017650687,0.0036791233
1014,3.7722501e-06,0,8.1659509e-07,0.0017385718,8.2961194e-06,8.7392282e-18,0.0018709148,9.1088494e-06,0.0017480612,0.0036451221
1015,4.0857387e-06,0,8.2445917e-07,0.0017598018,8.4102283e-06,8.673504e-18,0.001896944,9.2307003e-06,0.0017694037,0.0036918544
1016,4.3422534e-06,0,8.1966539e-07,0.0017535431,8.3958572e-06,8.4648514e-18,0.0018942375,9.2114964e-06,0.001763108,0.0036816565
1017,4.7092582e-06,0,8.344693e-07,0.0017887715,8.5830162e-06,8.4480832e-18,0.0019372314,9.4133459e-06,0.0017985263,0.003759305
1018,4.8890127e-06,0,8.1601617e-07,0.0017522268,8.4281654e-06,8.0877534e-18,0.0019032287,9.2401155e-06,0.0017617811,0.0036867534
1019,5.2414457e-06,0,8.2678583e-07,0.0017779402,8.5748845e-06,8.0117454e-18,0.0019374994,9.397554e-06,0.0017876344,0.0037457824
1020,5.5745801e-06,0,8.3371823e-07,0.0017950005,8.6825009e-06,7.8883915e-18,0.0019631231,9.5120936e-06,0.0018047887,0.0037872831
1021,5.8132684e-06,0,8.2688932e-07,0.0017819913,8.6466122e-06,7.6293408e-18,0.0019564433,9.4694561e-06,0.0017917108,0.0037658968
1022,6.1854952e-06,0,8.3932276e-07,0.0018100685,8.8120567e-06,7.5418675e-18,0.0019954542,9.6473415e-06,0.001819945,0.003831909
1023,6.5219731e-06,0,8.4668565e-07,0.001826813,8.9246467e-06,7.3998941e-18,0.0020226412,9.7673489e-06,0.0018367865,0.003874586
1024,6.829763e-06,0,8.5065498e-07,0.0018358299,9.001364e-06,7.2219696e-18,0.0020418107,9.8481279e-06,0.00184586,0.0039014362
1025,7.1506622e-06,0,8.5678404e-07,0.0018491059,9.1006573e-06,7.0569868e-18,0.0020661949,9.9536548e-06,0.001859218,0.0039378653
1026,7.4283168e-06,0,8.5846881e-07,0.0018523958,9.152258e-06,6.8511796e-18,0.0020798231,1.0007086e-05,0.0018625374,0.0039535062
1027,7.7511998e-06,0,8.6617437e-07,0.0018682883,9.2675068e-06,6.6893751e-18,0.0021079748,1.0130182e-05,0.0018785308,0.0039965136
1028,7.9711797e-06,0,8.634136e-07,0.0018612307,9.2699597e-06,6.4444119e-18,0.0021105037,1.0130078e-05,0.0018714506,0.0039908215
1029,8.289447e-06,0,8.7238151e-07,0.001879087,9.3974632e-06,6.2848817e-18,0.0021415241,1.026673e-05,0.0018894238,0.004038932
1030,8.548024e-06,0,8.7604401e-07,0.0018851447,9.4670742e-06,6.0838872e-18,0.0021593725,1.0340225e-05,0.0018955363,0.0040621114
1031,8.8210065e-06,0,8.8231812e-07,0.0018964626,9.5639671e-06,5.8990016e-18,0.0021834434,1.0443625e-05,0.001906941,0.0040970006
1032,8.9340355e-06,0,8.7406739e-07,0.0018762428,9.5020057e-06,5.6185468e-18,0.0021712075,1.0373708e-05,0.0018866364,0.004063964
1033,9.2359635e-06,0,8.8571016e-07,0.0018984016,9.6549789e-06,5.4665994e-18,0.0022080415,1.0538585e-05,0.0019089482,0.0041229678
1034,9.5059018e-06,0,8.9540287e-07,0.0019160072,9.7858139e-06,5.2991163e-18,0.0022397944,1.0679402e-05,0.0019266852,0.0041725313
1035,9.7372646e-06,0,9.0274679e-07,0.0019282311,9.889866e-06,5.1158062e-18,0.0022653759,1.0791116e-05,0.0019390142,0.0042107504
1036,9.8481601e-06,0,9.0045797e-07,0.0019195776,9.8868755e-06,4.8794233e-18,0.0022663606,1.0786189e-05,0.0019303525,0.0042035793
1037,9.9943143e-06,0,9.0303951e-07,0.0019210336,9.9356627e-06,4.6725225e-18,0.0022791158,1.0837921e-05,0.0019318603,0.0042186635
1038,1.0247849e-05,0,9.168356e-07,0.0019460083,1.0106426e-05,4.5232057e-18,0.0023197682,1.1022857e-05,0.0019570235,0.0042857053
1039,1.0339368e-05,0,9.1772832e-07,0.0019432713,1.0133426e-05,4.3105911e-18,0.0023273243,1.1051154e-05,0.0019543225,0.0042919862
1040,1.0498901e-05,0,9.2604001e-07,0.0019551975,1.0239301e-05,4.1276395e-18,0.0023531464,1.1165733e-05,0.0019663709,0.0043315015
1041,1.0654271e-05,0,9.3498676e-07,0.0019666983,1.0348057e-05,3.9342806e-18,0.0023800417,1.1283787e-05,0.0019779936,0.0043716212
1042,1.069983e-05,0,9.352982e-07,0.0019584631,1.035724e-05,3.6948528e-18,0.0023843991,1.1293582e-05,0.0019697686,0.0043691599
1043,1.0902953e-05,0,9.5032108e-07,0.0019795289,1.0525587e-05,3.5036744e-18,0.0024257474,1.147723e-05,0.0019910154,0.0044333304
1044,1.0992631e-05,0,9.5633205e-07,0.0019803889,1.059063e-05,3.2693005e-18,0.0024436218,1.1548512e-05,0.0019919412,0.0044534853
1045,1.0852505e-05,0,9.4321935e-07,0.0019407028,1.0440748e-05,2.9684945e-18,0.0024121203,1.1385674e-05,0.0019520842,0.0043830202
1046,1.1165785e-05,0,9.7030975e-07,0.0019826439,1.0732902e-05,2.7887019e-18,0.0024829947,1.1705112e-05,0.0019943344,0.0044977597
1047,1.1413783e-05,0,9.9247818e-07,0.0020130509,1.0967574e-05,2.5807809e-18,0.0025409193,1.1962109e-05,0.0020249858,0.0045878015
1048,1.1504108e-05,0,1.0016515e-06,0.0020159891,1.1055964e-05,2.3310777e-18,0.0025652137,1.2059772e-05,0.0020280077,0.0046162277
1049,1.157651e-05,0,1.009921e-06,0.0020163246,1.1132103e-05,2.0761043e-18,0.0025868467,1.214425e-05,0.0020284123,0.0046392698
1050,1.1722973e-05,0,1.0252747e-06,0.002030031,1.12842e-05,1.831799e-18,0.00262631,1.231176e-05,0.0020422694,0.004693681
1051,1.1795891e-05,0,1.0347776e-06,0.0020314657,1.1369988e-05,1.5736846e-18,0.0026504993,1.2407072e-05,0.002043782,0.004720248
1052,1.189832e-05,0,1.0474001e-06,0.0020384828,1.1488407e-05,1.3184932e-18,0.0026824202,1.253812e-05,0.002050912,0.0047601562
1053,1.1983974e-05,0,1.0590408e-06,0.002043107,1.1594594e-05,1.060406e-18,0.0027115952,1.265593e-05,0.0020556356,0.004794801
1054,1.2158989e-05,0,1.0790636e-06,0.0020633839,1.1791139e-05,8.0784503e-19,0.0027620215,1.287248e-05,0.0020761094,0.0048665811
1055,1.2256807e-05,0,1.0926914e-06,0.0020709665,1.1916553e-05,5.4776792e-19,0.0027958925,1.3011473e-05,0.0020838122,0.0049087808
1056,1.2357646e-05,0,1.1069825e-06,0.0020795192,1.2048264e-05,2.873057e-19,0.0028313045,1.3157413e-05,0.0020924924,0.0049534278
1057,1.2357077e-05,0,1.1125063e-06,0.0020715257,1.2083983e-05,2.6262599e-20,0.0028441705,1.3198562e-05,0.0020845237,0.004958555
1058,1.2103756e-05,0,1.0953913e-06,0.0020218814,1.1874099e-05,-2.2599918e-19,0.0027991004,1.2971421e-05,0.0020346414,0.0048631344
1059,1.2552427e-05,0,1.1421021e-06,0.0020899482,1.2355661e-05,-4.9122963e-19,0.0029170427,1.3499652e-05,0.0021032142,0.0050508028
1060,1.2372834e-05,0,1.1319476e-06,0.002053802,1.2221612e-05,-7.3315184e-19,0.0028896759,1.3355304e-05,0.0020669141,0.0049866774
1061,1.2717692e-05,0,1.1699952e-06,0.0021051666,1.2607937e-05,-1.0050524e-18,0.0029853254,1.37796e-05,0.0021186847,0.0051348268
1062,1.2617217e-05,0,1.1673063e-06,0.0020832236,1.2555208e-05,-1.2421353e-18,0.0029770088,1.3724041e-05,0.0020966784,0.0051040654
1063,1.2895805e-05,0,1.1998606e-06,0.002124313,1.2881749e-05,-1.5153796e-18,0.0030585794,1.4083036e-05,0.0021381128,0.0052274526
1064,1.2963756e-05,0,1.2130526e-06,0.0021310844,1.3000452e-05,-1.7657843e-18,0.0030908007,1.4214804e-05,0.0021450086,0.0052663512
1065,1.2763041e-05,0,1.2010611e-06,0.0020942289,1.2850271e-05,-1.9724436e-18,0.0030589347,1.4052479e-05,0.0021079918,0.0051965311
1066,1.2914729e-05,0,1.222208e-06,0.0021157024,1.305563e-05,-2.2278998e-18,0.0031115573,1.4278866e-05,0.0021296872,0.0052706392
1067,1.3000477e-05,0,1.2372186e-06,0.0021267955,1.3196085e-05,-2.4714105e-18,0.0031486387,1.4434209e-05,0.0021409354,0.0053185049
